"transit_timestamp","station_complex","borough","payment_method","fare_class_category","ridership","transfers","Georeference"
"09/01/2025 12:00:00 AM","Sutter Av (L)","Brooklyn","omny","OMNY - Seniors & Disability","1","0","POINT (-73.90198 40.66937)"
"09/01/2025 12:00:00 AM","New Lots Av (L)","Brooklyn","omny","OMNY - Other","1","0","POINT (-73.89923 40.658733)"
"09/01/2025 12:00:00 AM","Canarsie-Rockaway Pkwy (L)","Brooklyn","metrocard","Metrocard - Other","5","0","POINT (-73.90185 40.646652)"
"09/01/2025 12:00:00 AM","Canarsie-Rockaway Pkwy (L)","Brooklyn","omny","OMNY - Seniors & Disability","1","0","POINT (-73.90185 40.646652)"
"09/01/2025 12:00:00 AM","Park Pl (S)","Brooklyn","omny","OMNY - Full Fare","12","0","POINT (-73.95763 40.67477)"
"09/01/2025 12:00:00 AM","181 St (A)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","1","0","POINT (-73.937965 40.851696)"
"09/01/2025 12:00:00 AM","145 St (A,C,B,D)","Manhattan","metrocard","Metrocard - Seniors & Disability","1","0","POINT (-73.944214 40.824783)"
"09/01/2025 12:00:00 AM","145 St (A,C,B,D)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","3","0","POINT (-73.944214 40.824783)"
"09/01/2025 12:00:00 AM","135 St (C,B)","Manhattan","metrocard","Metrocard - Other","3","0","POINT (-73.94765 40.817894)"
"09/01/2025 12:00:00 AM","125 St (A,C,B,D)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","7","0","POINT (-73.95235 40.811108)"
"09/01/2025 12:00:00 AM","125 St (A,C,B,D)","Manhattan","omny","OMNY - Seniors & Disability","3","1","POINT (-73.95235 40.811108)"
"09/01/2025 12:00:00 AM","Cathedral Pkwy (110 St) (C,B)","Manhattan","metrocard","Metrocard - Other","1","0","POINT (-73.95816 40.800602)"
"09/01/2025 12:00:00 AM","103 St (C,B)","Manhattan","metrocard","Metrocard - Full Fare","2","0","POINT (-73.96146 40.796093)"
"09/01/2025 12:00:00 AM","50 St (C,E)","Manhattan","metrocard","Metrocard - Other","8","0","POINT (-73.985985 40.762455)"
"09/01/2025 12:00:00 AM","50 St (C,E)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","13","0","POINT (-73.985985 40.762455)"
"09/01/2025 12:00:00 AM","Utica Av (A,C)","Brooklyn","omny","OMNY - Other","1","0","POINT (-73.93073 40.679363)"
"09/01/2025 12:00:00 AM","Rockaway Av (C)","Brooklyn","omny","OMNY - Fair Fare","1","0","POINT (-73.91195 40.67834)"
"09/01/2025 12:00:00 AM","Van Siclen Av (C)","Brooklyn","omny","OMNY - Full Fare","5","0","POINT (-73.89036 40.67271)"
"09/01/2025 12:00:00 AM","Shepherd Av (C)","Brooklyn","omny","OMNY - Full Fare","7","0","POINT (-73.88075 40.67413)"
"09/01/2025 12:00:00 AM","Howard Beach-JFK Airport (A)","Queens","omny","OMNY - Full Fare","62","0","POINT (-73.8303 40.660477)"
"09/01/2025 12:00:00 AM","Beach 60 St (A)","Queens","omny","OMNY - Seniors & Disability","1","0","POINT (-73.78852 40.592373)"
"09/01/2025 12:00:00 AM","Beach 44 St (A)","Queens","metrocard","Metrocard - Other","1","0","POINT (-73.77602 40.59294)"
"09/01/2025 12:00:00 AM","182-183 Sts (B,D)","Bronx","metrocard","Metrocard - Full Fare","1","0","POINT (-73.90074 40.856094)"
"09/01/2025 12:00:00 AM","Tremont Av (B,D)","Bronx","metrocard","Metrocard - Other","1","0","POINT (-73.90523 40.85041)"
"09/01/2025 12:00:00 AM","170 St (B,D)","Bronx","metrocard","Metrocard - Unlimited 30-Day","1","0","POINT (-73.9134 40.839306)"
"09/01/2025 12:00:00 AM","155 St (B,D)","Manhattan","omny","OMNY - Fair Fare","1","0","POINT (-73.93821 40.830135)"
"09/01/2025 12:00:00 AM","21 St-Queensbridge (F)","Queens","metrocard","Metrocard - Other","3","0","POINT (-73.94283 40.754204)"
"09/01/2025 12:00:00 AM","21 St-Queensbridge (F)","Queens","metrocard","Metrocard - Unlimited 7-Day","5","0","POINT (-73.94283 40.754204)"
"09/01/2025 12:00:00 AM","Grand St (B,D)","Manhattan","omny","OMNY - Seniors & Disability","2","0","POINT (-73.99375 40.718266)"
"09/01/2025 12:00:00 AM","East Broadway (F)","Manhattan","omny","OMNY - Seniors & Disability","1","0","POINT (-73.99017 40.713715)"
"09/01/2025 12:00:00 AM","Church Av (F,G)","Brooklyn","metrocard","Metrocard - Seniors & Disability","1","0","POINT (-73.979675 40.64404)"
"09/01/2025 12:00:00 AM","Church Av (F,G)","Brooklyn","omny","OMNY - Full Fare","12","0","POINT (-73.979675 40.64404)"
"09/01/2025 12:00:00 AM","Bay Pkwy (F)","Brooklyn","omny","OMNY - Full Fare","1","0","POINT (-73.975266 40.62077)"
"09/01/2025 12:00:00 AM","Avenue P (F)","Brooklyn","omny","OMNY - Full Fare","2","0","POINT (-73.97302 40.608944)"
"09/01/2025 12:00:00 AM","Jamaica-179 St (F)","Queens","omny","OMNY - Fair Fare","1","0","POINT (-73.78381 40.712646)"
"09/01/2025 12:00:00 AM","DeKalb Av (B,Q,R)","Brooklyn","metrocard","Metrocard - Full Fare","4","2","POINT (-73.98183 40.690636)"
"09/01/2025 12:00:00 AM","Forest Hills-71 Av (E,F,M,R)","Queens","omny","OMNY - Fair Fare","3","1","POINT (-73.84452 40.72169)"
"09/01/2025 12:00:00 AM","63 Dr-Rego Park (M,R)","Queens","metrocard","Metrocard - Other","4","0","POINT (-73.8616 40.729847)"
"09/01/2025 12:00:00 AM","46 St (M,R)","Queens","metrocard","Metrocard - Full Fare","2","0","POINT (-73.91333 40.756313)"
"09/01/2025 12:00:00 AM","36 St (M,R)","Queens","omny","OMNY - Fair Fare","1","1","POINT (-73.92878 40.75204)"
"09/01/2025 12:00:00 AM","Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)","Queens","omny","OMNY - Full Fare","130","8","POINT (-73.80797 40.700485)"
"09/01/2025 12:00:00 AM","Jamaica-Van Wyck (E)","Queens","metrocard","Metrocard - Unlimited 7-Day","1","0","POINT (-73.81686 40.702564)"
"09/01/2025 12:00:00 AM","Broadway (G)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","2","0","POINT (-73.95031 40.706093)"
"09/01/2025 12:00:00 AM","Bedford-Nostrand Avs (G)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","2","0","POINT (-73.95352 40.68963)"
"09/01/2025 12:00:00 AM","Bedford-Nostrand Avs (G)","Brooklyn","omny","OMNY - Full Fare","31","1","POINT (-73.95352 40.68963)"
"09/01/2025 12:00:00 AM","Van Cortlandt Park-242 St (1)","Bronx","metrocard","Metrocard - Other","2","0","POINT (-73.89858 40.889248)"
"09/01/2025 12:00:00 AM","145 St (1)","Manhattan","metrocard","Metrocard - Other","3","0","POINT (-73.95036 40.82655)"
"09/01/2025 12:00:00 AM","116 St-Columbia University (1)","Manhattan","omny","OMNY - Fair Fare","1","0","POINT (-73.96411 40.80772)"
"09/01/2025 12:00:00 AM","Cathedral Pkwy (110 St) (1)","Manhattan","omny","OMNY - Full Fare","50","2","POINT (-73.96685 40.803967)"
"09/01/2025 12:00:00 AM","103 St (1)","Manhattan","metrocard","Metrocard - Other","1","0","POINT (-73.968376 40.799446)"
"09/01/2025 12:00:00 AM","103 St (1)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","2","0","POINT (-73.968376 40.799446)"
"09/01/2025 12:00:00 AM","103 St (1)","Manhattan","omny","OMNY - Full Fare","26","0","POINT (-73.968376 40.799446)"
"09/01/2025 12:00:00 AM","25 St (R)","Brooklyn","metrocard","Metrocard - Fair Fare","1","0","POINT (-73.99809 40.660397)"
"09/01/2025 12:00:00 AM","Chambers St (1,2,3)","Manhattan","metrocard","Metrocard - Fair Fare","1","0","POINT (-74.00927 40.715477)"
"09/01/2025 12:00:00 AM","Chambers St (1,2,3)","Manhattan","omny","OMNY - Full Fare","36","0","POINT (-74.00927 40.715477)"
"09/01/2025 12:00:00 AM","Wall St (2,3)","Manhattan","metrocard","Metrocard - Fair Fare","1","0","POINT (-74.0091 40.70682)"
"09/01/2025 12:00:00 AM","Hoyt St (2,3)","Brooklyn","omny","OMNY - Seniors & Disability","2","0","POINT (-73.98506 40.690544)"
"09/01/2025 12:00:00 AM","Bergen St (2,3)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","2","0","POINT (-73.9751 40.68083)"
"09/01/2025 12:00:00 AM","Eastern Pkwy-Brooklyn Museum (2,3)","Brooklyn","omny","OMNY - Seniors & Disability","1","0","POINT (-73.96438 40.671986)"
"09/01/2025 12:00:00 AM","Nostrand Av (3)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","1","0","POINT (-73.95046 40.669846)"
"09/01/2025 12:00:00 AM","Kingston Av (3)","Brooklyn","metrocard","Metrocard - Full Fare","1","0","POINT (-73.94216 40.6694)"
"09/01/2025 12:00:00 AM","Pennsylvania Av (3)","Brooklyn","metrocard","Metrocard - Full Fare","4","0","POINT (-73.8949 40.664635)"
"09/01/2025 12:00:00 AM","New Lots Av (3)","Brooklyn","omny","OMNY - Fair Fare","2","0","POINT (-73.88408 40.666237)"
"09/01/2025 12:00:00 AM","Church Av (2,5)","Brooklyn","omny","OMNY - Seniors & Disability","4","0","POINT (-73.94958 40.650845)"
"09/01/2025 12:00:00 AM","Beverly Rd (2,5)","Brooklyn","omny","OMNY - Full Fare","13","0","POINT (-73.94896 40.6451)"
"09/01/2025 12:00:00 AM","Newkirk Av-Little Haiti (2,5)","Brooklyn","omny","OMNY - Other","1","0","POINT (-73.94841 40.63997)"
"09/01/2025 12:00:00 AM","E 143 St-St Mary's St (6)","Bronx","metrocard","Metrocard - Other","1","0","POINT (-73.90765 40.80872)"
"09/01/2025 12:00:00 AM","Woodlawn (4)","Bronx","metrocard","Metrocard - Seniors & Disability","2","2","POINT (-73.87875 40.886036)"
"09/01/2025 12:00:00 AM","86 St (R)","Brooklyn","metrocard","Metrocard - Full Fare","2","0","POINT (-74.0284 40.62269)"
"09/01/2025 12:00:00 AM","Burnside Av (4)","Bronx","metrocard","Metrocard - Fair Fare","1","0","POINT (-73.907684 40.853455)"
"09/01/2025 12:00:00 AM","Burnside Av (4)","Bronx","metrocard","Metrocard - Other","5","0","POINT (-73.907684 40.853455)"
"09/01/2025 12:00:00 AM","Burnside Av (4)","Bronx","metrocard","Metrocard - Unlimited 7-Day","1","0","POINT (-73.907684 40.853455)"
"09/01/2025 12:00:00 AM","Burnside Av (4)","Bronx","omny","OMNY - Seniors & Disability","3","0","POINT (-73.907684 40.853455)"
"09/01/2025 12:00:00 AM","103 St (6)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","1","0","POINT (-73.94748 40.7906)"
"09/01/2025 12:00:00 AM","103 St (6)","Manhattan","omny","OMNY - Full Fare","14","0","POINT (-73.94748 40.7906)"
"09/01/2025 12:00:00 AM","68 St-Hunter College (6)","Manhattan","metrocard","Metrocard - Other","1","0","POINT (-73.96387 40.768143)"
"09/01/2025 12:00:00 AM","7 Av (B,Q)","Brooklyn","metrocard","Metrocard - Other","3","0","POINT (-73.97237 40.67705)"
"09/01/2025 12:00:00 AM","Wall St (4,5)","Manhattan","omny","OMNY - Fair Fare","2","0","POINT (-74.01186 40.707558)"
"09/01/2025 12:00:00 AM","Nereid Av (2,5)","Bronx","omny","OMNY - Full Fare","3","0","POINT (-73.85438 40.89838)"
"09/01/2025 12:00:00 AM","Pelham Pkwy (2,5)","Bronx","omny","OMNY - Full Fare","12","1","POINT (-73.867615 40.857193)"
"09/01/2025 12:00:00 AM","Bronx Park East (2,5)","Bronx","omny","OMNY - Fair Fare","1","0","POINT (-73.868454 40.848827)"
"09/01/2025 12:00:00 AM","174 St (2,5)","Bronx","metrocard","Metrocard - Full Fare","1","0","POINT (-73.88773 40.837288)"
"09/01/2025 12:00:00 AM","Freeman St (2,5)","Bronx","omny","OMNY - Fair Fare","1","0","POINT (-73.89187 40.829994)"
"09/01/2025 12:00:00 AM","Parkside Av (Q)","Brooklyn","omny","OMNY - Fair Fare","2","0","POINT (-73.961494 40.655293)"
"09/01/2025 12:00:00 AM","Simpson St (2,5)","Bronx","metrocard","Metrocard - Full Fare","1","0","POINT (-73.89307 40.824074)"
"09/01/2025 12:00:00 AM","125 St (2,3)","Manhattan","metrocard","Metrocard - Full Fare","1","0","POINT (-73.945496 40.807755)"
"09/01/2025 12:00:00 AM","125 St (2,3)","Manhattan","metrocard","Metrocard - Seniors & Disability","1","0","POINT (-73.945496 40.807755)"
"09/01/2025 12:00:00 AM","Church Av (B,Q)","Brooklyn","omny","OMNY - Full Fare","31","2","POINT (-73.96298 40.650528)"
"09/01/2025 12:00:00 AM","Central Park North (110 St) (2,3)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","1","0","POINT (-73.95182 40.799076)"
"09/01/2025 12:00:00 AM","Flushing-Main St (7)","Queens","metrocard","Metrocard - Full Fare","15","3","POINT (-73.83003 40.7596)"
"09/01/2025 12:00:00 AM","Mets-Willets Point (7)","Queens","metrocard","Metrocard - Seniors & Disability","4","0","POINT (-73.84563 40.754623)"
"09/01/2025 12:00:00 AM","Mets-Willets Point (7)","Queens","omny","OMNY - Fair Fare","16","0","POINT (-73.84563 40.754623)"
"09/01/2025 12:00:00 AM","Beverley Rd (Q)","Brooklyn","omny","OMNY - Full Fare","9","0","POINT (-73.96449 40.64403)"
"09/01/2025 12:00:00 AM","82 St-Jackson Hts (7)","Queens","omny","OMNY - Seniors & Disability","1","0","POINT (-73.8837 40.747658)"
"09/01/2025 12:00:00 AM","40 St-Lowery St (7)","Queens","metrocard","Metrocard - Unlimited 30-Day","1","0","POINT (-73.92402 40.743782)"
"09/01/2025 12:00:00 AM","Hunters Point Av (7)","Queens","metrocard","Metrocard - Unlimited 7-Day","1","0","POINT (-73.94891 40.742214)"
"09/01/2025 12:00:00 AM","Vernon Blvd-Jackson Av (7)","Queens","metrocard","Metrocard - Unlimited 7-Day","4","0","POINT (-73.95358 40.742626)"
"09/01/2025 12:00:00 AM","Vernon Blvd-Jackson Av (7)","Queens","omny","OMNY - Full Fare","58","0","POINT (-73.95358 40.742626)"
"09/01/2025 12:00:00 AM","Vernon Blvd-Jackson Av (7)","Queens","omny","OMNY - Seniors & Disability","1","0","POINT (-73.95358 40.742626)"
"09/01/2025 12:00:00 AM","34 St-Hudson Yards (7)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","13","0","POINT (-74.00191 40.755882)"
"09/01/2025 12:00:00 AM","34 St-Hudson Yards (7)","Manhattan","omny","OMNY - Fair Fare","3","0","POINT (-74.00191 40.755882)"
"09/01/2025 12:00:00 AM","96 St (Q)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","3","0","POINT (-73.94715 40.784317)"
"09/01/2025 12:00:00 AM","Avenue U (Q)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","1","0","POINT (-73.95593 40.5993)"
"09/01/2025 12:00:00 AM","Avenue U (Q)","Brooklyn","omny","OMNY - Fair Fare","1","0","POINT (-73.95593 40.5993)"
"09/01/2025 12:00:00 AM","Avenue U (Q)","Brooklyn","omny","OMNY - Full Fare","13","2","POINT (-73.95593 40.5993)"
"09/01/2025 12:00:00 AM","Coney Island-Stillwell Av (D,F,N,Q)","Brooklyn","omny","OMNY - Fair Fare","11","0","POINT (-73.98123 40.577423)"
"09/01/2025 12:00:00 AM","Coney Island-Stillwell Av (D,F,N,Q)","Brooklyn","omny","OMNY - Other","3","0","POINT (-73.98123 40.577423)"
"09/01/2025 12:00:00 AM","9 Av (D)","Brooklyn","omny","OMNY - Fair Fare","1","0","POINT (-73.99432 40.646294)"
"09/01/2025 12:00:00 AM","39 Av-Dutch Kills (N,W)","Queens","omny","OMNY - Full Fare","1","0","POINT (-73.932755 40.75288)"
"09/01/2025 12:00:00 AM","14 St (F,M,1,2,3)/6 Av (L)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","20","0","POINT (-73.99621 40.738228)"
"09/01/2025 12:00:00 AM","14 St (F,M,1,2,3)/6 Av (L)","Manhattan","omny","OMNY - Full Fare","353","3","POINT (-73.99621 40.738228)"
"09/01/2025 12:00:00 AM","14 St-Union Sq (L,N,Q,R,W,4,5,6)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","26","0","POINT (-73.98995 40.735737)"
"09/01/2025 12:00:00 AM","14 St-Union Sq (L,N,Q,R,W,4,5,6)","Manhattan","omny","OMNY - Other","8","1","POINT (-73.98995 40.735737)"
"09/01/2025 12:00:00 AM","161 St-Yankee Stadium (B,D,4)","Bronx","omny","OMNY - Other","1","0","POINT (-73.92565 40.827904)"
"09/01/2025 12:00:00 AM","161 St-Yankee Stadium (B,D,4)","Bronx","omny","OMNY - Seniors & Disability","5","0","POINT (-73.92565 40.827995)"
"09/01/2025 12:00:00 AM","168 St (A,C,1)","Manhattan","omny","OMNY - Fair Fare","4","0","POINT (-73.94013 40.840557)"
"09/01/2025 12:00:00 AM","4 Av (F,G)/9 St (R)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","3","0","POINT (-73.988304 40.67085)"
"09/01/2025 12:00:00 AM","Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)","Manhattan","metrocard","Metrocard - Other","35","0","POINT (-73.986755 40.75731)"
"09/01/2025 12:00:00 AM","Lexington Av (N,R,W)/59 St (4,5,6)","Manhattan","omny","OMNY - Full Fare","188","37","POINT (-73.967255 40.76266)"
"09/01/2025 12:00:00 AM","59 St-Columbus Circle (A,B,C,D,1)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","18","0","POINT (-73.981735 40.768295)"
"09/01/2025 12:00:00 AM","74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)","Queens","metrocard","Metrocard - Unlimited 30-Day","23","0","POINT (-73.891335 40.74685)"
"09/01/2025 12:00:00 AM","74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)","Queens","omny","OMNY - Seniors & Disability","9","1","POINT (-73.891335 40.74685)"
"09/01/2025 12:00:00 AM","Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)","Brooklyn","metrocard","Metrocard - Fair Fare","2","0","POINT (-73.97881 40.683666)"
"09/01/2025 12:00:00 AM","Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)","Brooklyn","metrocard","Metrocard - Seniors & Disability","1","0","POINT (-73.97881 40.683666)"
"09/01/2025 12:00:00 AM","14 St (A,C,E)/8 Av (L)","Manhattan","omny","OMNY - Fair Fare","7","0","POINT (-74.00169 40.740894)"
"09/01/2025 12:00:00 AM","14 St (A,C,E)/8 Av (L)","Manhattan","omny","OMNY - Seniors & Disability","9","0","POINT (-74.00169 40.740894)"
"09/01/2025 12:00:00 AM","55 St (D)","Brooklyn","omny","OMNY - Fair Fare","2","0","POINT (-73.995476 40.631435)"
"09/01/2025 12:00:00 AM","Court St (R)/Borough Hall (2,3,4,5)","Brooklyn","metrocard","Metrocard - Other","5","0","POINT (-73.99 40.69322)"
"09/01/2025 12:00:00 AM","Court St (R)/Borough Hall (2,3,4,5)","Brooklyn","omny","OMNY - Seniors & Disability","3","0","POINT (-73.99015 40.692406)"
"09/01/2025 12:00:00 AM","Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","1","0","POINT (-74.00413 40.713066)"
"09/01/2025 12:00:00 AM","Canal St (J,N,Q,R,W,Z,6)","Manhattan","metrocard","Metrocard - Other","10","0","POINT (-74.00019 40.71953)"
"09/01/2025 12:00:00 AM","Delancey St (F)/Essex St (J,M,Z)","Manhattan","metrocard","Metrocard - Fair Fare","2","0","POINT (-73.987434 40.718613)"
"09/01/2025 12:00:00 AM","Fulton St (A,C,J,Z,2,3,4,5)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","14","0","POINT (-74.00657 40.710373)"
"09/01/2025 12:00:00 AM","Lorimer St (L)/Metropolitan Av (G)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","4","0","POINT (-73.95027 40.71406)"
"09/01/2025 12:00:00 AM","South Ferry (1)/Whitehall St (R,W)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","1","0","POINT (-74.013664 40.70207)"
"09/01/2025 12:00:00 AM","South Ferry (1)/Whitehall St (R,W)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","3","0","POINT (-74.013664 40.70207)"
"09/01/2025 12:00:00 AM","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Fair Fare","5","0","POINT (-73.98734 40.692337)"
"09/01/2025 12:00:00 AM","79 St (D)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","1","0","POINT (-74.00061 40.613503)"
"09/01/2025 12:00:00 AM","18 Av (D)","Brooklyn","omny","OMNY - Fair Fare","1","0","POINT (-74.00174 40.607952)"
"09/01/2025 12:00:00 AM","18 Av (D)","Brooklyn","omny","OMNY - Full Fare","11","0","POINT (-74.00174 40.607952)"
"09/01/2025 12:00:00 AM","Fort Hamilton Pkwy (N)","Brooklyn","omny","OMNY - Seniors & Disability","1","0","POINT (-74.00535 40.631386)"
"09/01/2025 12:00:00 AM","121 St (J,Z)","Queens","omny","OMNY - Seniors & Disability","1","1","POINT (-73.82829 40.700493)"
"09/01/2025 12:00:00 AM","Woodhaven Blvd (J,Z)","Queens","metrocard","Metrocard - Other","5","0","POINT (-73.85158 40.69388)"
"09/01/2025 12:00:00 AM","57 St-7 Av (N,Q,R,W)","Manhattan","omny","OMNY - Full Fare","184","1","POINT (-73.98066 40.764664)"
"09/01/2025 12:00:00 AM","Halsey St (J)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","1","0","POINT (-73.91656 40.68637)"
"09/01/2025 12:00:00 AM","Myrtle Av (M,J,Z)","Brooklyn","omny","OMNY - Full Fare","73","1","POINT (-73.93565 40.69721)"
"09/01/2025 12:00:00 AM","Myrtle Av (M,J,Z)","Brooklyn","omny","OMNY - Seniors & Disability","2","1","POINT (-73.93565 40.69721)"
"09/01/2025 12:00:00 AM","Flushing Av (M,J)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","1","0","POINT (-73.941124 40.70026)"
"09/01/2025 12:00:00 AM","49 St (N,R,W)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","24","0","POINT (-73.98414 40.7599)"
"09/01/2025 12:00:00 AM","Hewes St (M,J)","Brooklyn","metrocard","Metrocard - Other","2","0","POINT (-73.95343 40.70687)"
"09/01/2025 12:00:00 AM","Forest Av (M)","Queens","omny","OMNY - Full Fare","12","1","POINT (-73.903076 40.704422)"
"09/01/2025 12:00:00 AM","Jefferson St (L)","Brooklyn","metrocard","Metrocard - Full Fare","10","0","POINT (-73.92291 40.706608)"
"09/01/2025 12:00:00 AM","DeKalb Av (L)","Brooklyn","omny","OMNY - Fair Fare","1","0","POINT (-73.91843 40.70381)"
"09/01/2025 12:00:00 AM","Livonia Av (L)","Brooklyn","metrocard","Metrocard - Other","2","0","POINT (-73.90057 40.66404)"
"09/01/2025 12:00:00 AM","East 105 St (L)","Brooklyn","omny","OMNY - Full Fare","7","0","POINT (-73.89948 40.650574)"
"09/01/2025 12:00:00 AM","23 St (R,W)","Manhattan","metrocard","Metrocard - Fair Fare","1","0","POINT (-73.98934 40.741302)"
"09/01/2025 12:00:00 AM","Dyckman St (A)","Manhattan","metrocard","Metrocard - Other","1","0","POINT (-73.92727 40.86549)"
"09/01/2025 12:00:00 AM","145 St (A,C,B,D)","Manhattan","metrocard","Metrocard - Other","9","0","POINT (-73.944214 40.824783)"
"09/01/2025 12:00:00 AM","145 St (A,C,B,D)","Manhattan","omny","OMNY - Other","2","0","POINT (-73.944214 40.824783)"
"09/01/2025 12:00:00 AM","103 St (C,B)","Manhattan","omny","OMNY - Full Fare","8","0","POINT (-73.96146 40.796093)"
"09/01/2025 12:00:00 AM","86 St (C,B)","Manhattan","omny","OMNY - Fair Fare","1","0","POINT (-73.96892 40.78587)"
